URL,Match_Status,domain,dealspotr loc
https://minty.com/s/trampolinepartsandsupply.com,Matched,trampolinepartsandsupply.com,https://dealspotr.com/promo-codes/trampolinepartsandsupply.com
https://minty.com/s/redshelf.com,Matched,redshelf.com,https://dealspotr.com/promo-codes/redshelf.com
https://minty.com/s/florencebymillsfashion.com,Matched,florencebymillsfashion.com,https://dealspotr.com/promo-codes/florencebymillsfashion.com
https://minty.com/s/lovedbaby.com,Matched,lovedbaby.com,https://dealspotr.com/promo-codes/lovedbaby.com
https://minty.com/s/northernmonk.com,Matched,northernmonk.com,https://dealspotr.com/promo-codes/northernmonk.com
https://minty.com/s/corvive.com,Matched,corvive.com,https://dealspotr.com/promo-codes/corvive.com
https://minty.com/s/empiretoday.com,Matched,empiretoday.com,https://dealspotr.com/promo-codes/empiretoday.com
https://minty.com/s/originpc.com,Matched,originpc.com,https://dealspotr.com/promo-codes/originpc.com
https://minty.com/s/unionbay.com,Matched,unionbay.com,https://dealspotr.com/promo-codes/unionbay.com
https://minty.com/s/discountschoolsupply.com,Matched,discountschoolsupply.com,https://dealspotr.com/promo-codes/discountschoolsupply.com
https://minty.com/s/gibsonlook.com,Matched,gibsonlook.com,https://dealspotr.com/promo-codes/gibsonlook.com
https://minty.com/s/americanleatherco.com,Matched,americanleatherco.com,https://dealspotr.com/promo-codes/americanleatherco.com
https://minty.com/s/spothero.com,Matched,spothero.com,https://dealspotr.com/promo-codes/spothero.com
https://minty.com/s/smokpub.com,Matched,smokpub.com,https://dealspotr.com/promo-codes/smokpub.com
https://minty.com/s/dphue.com,Matched,dphue.com,https://dealspotr.com/promo-codes/dphue.com
https://minty.com/s/tirerack.com,Matched,tirerack.com,https://dealspotr.com/promo-codes/tirerack.com
https://minty.com/s/zagg.com,Matched,zagg.com,https://dealspotr.com/promo-codes/zagg.com
https://minty.com/s/usamerica.shop,Matched,usamerica.shop,https://dealspotr.com/promo-codes/usamerica.shop
https://minty.com/s/paramountplus.com,Matched,paramountplus.com,https://dealspotr.com/promo-codes/paramountplus.com
https://minty.com/s/laylasleep.com,Matched,laylasleep.com,https://dealspotr.com/promo-codes/laylasleep.com
https://minty.com/s/colemanfurniture.com,Matched,colemanfurniture.com,https://dealspotr.com/promo-codes/colemanfurniture.com
https://minty.com/s/blacktulipstudio.com,Matched,blacktulipstudio.com,https://dealspotr.com/promo-codes/blacktulipstudio.com
https://minty.com/s/verbproducts.com,Matched,verbproducts.com,https://dealspotr.com/promo-codes/verbproducts.com
https://minty.com/s/orlandovacation.com,Matched,orlandovacation.com,https://dealspotr.com/promo-codes/orlandovacation.com
https://minty.com/s/ataglance.com,Matched,ataglance.com,https://dealspotr.com/promo-codes/ataglance.com
https://minty.com/s/organicbabyfood24.de,Matched,organicbabyfood24.de,https://dealspotr.com/promo-codes/organicbabyfood24.de
https://minty.com/s/pressed.com,Matched,pressed.com,https://dealspotr.com/promo-codes/pressed.com
https://minty.com/s/wildoakboutique.com,Matched,wildoakboutique.com,https://dealspotr.com/promo-codes/wildoakboutique.com
https://minty.com/s/vedicinalsusa.com,Matched,vedicinalsusa.com,https://dealspotr.com/promo-codes/vedicinalsusa.com
https://minty.com/s/ketamineclinics.com,Matched,ketamineclinics.com,https://dealspotr.com/promo-codes/ketamineclinics.com
https://minty.com/s/botanicchoice.com,Matched,botanicchoice.com,https://dealspotr.com/promo-codes/botanicchoice.com
https://minty.com/s/xrockergaming.com,Matched,xrockergaming.com,https://dealspotr.com/promo-codes/xrockergaming.com
